date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:13:40	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:43:42%20GMT	https://gharpayy.com/robots.txt		(from )
17:13:41	66400/66400	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Dec%202023%2013:42:04%20GMT	https://gharpayy.com/homes/	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/index.html	(from )
17:13:41	31984/31984	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2008:58:24%20GMT	https://gharpayy.com/homes/Copy_of_HOMES__1_-removebg-preview%20(1).png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/Copy_of_HOMES__1_-removebg-preview%20(1).png	(from https://gharpayy.com/homes/)
17:13:41	237689/237689	---M-Z	200	added ('OK')	text/css	date:Tue,%2030%20May%202023%2015:02:00%20GMT	https://gharpayy.com/homes/assets/plugins/css/bootstrap.min.css	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/plugins/css/bootstrap.min.css	(from https://gharpayy.com/homes/)
17:13:42	58597/58597	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Apr%202021%2003:11:34%20GMT	https://gharpayy.com/homes/assets/plugins/css/animate.min.css	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/plugins/css/animate.min.css	(from https://gharpayy.com/homes/)
17:13:42	5928/5928	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Dec%202023%2006:45:28%20GMT	https://gharpayy.com/homes/assets/plugins/css/owl.carousel.min.css	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/plugins/css/owl.carousel.min.css	(from https://gharpayy.com/homes/)
17:13:42	10106/10106	---M-Z	200	added ('OK')	text/css	date:Mon,%2014%20Aug%202023%2013:47:32%20GMT	https://gharpayy.com/homes/assets/plugins/css/maginific-popup.min.css	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/plugins/css/maginific-popup.min.css	(from https://gharpayy.com/homes/)
17:13:42	83638/83638	---M-Z	200	added ('OK')	text/css	date:Sat,%2015%20Jul%202023%2002:58:58%20GMT	https://gharpayy.com/homes/assets/plugins/css/cube-portfolio.min.css	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/plugins/css/cube-portfolio.min.css	(from https://gharpayy.com/homes/)
17:13:43	4175/4175	---M-Z	200	added ('OK')	text/css	date:Wed,%2016%20Nov%202022%2006:08:40%20GMT	https://gharpayy.com/homes/assets/plugins/css/nice-select.min.css	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/plugins/css/nice-select.min.css	(from https://gharpayy.com/homes/)
17:13:43	109579/109579	---M-Z	200	added ('OK')	text/css	date:Wed,%2012%20Jul%202023%2004:18:38%20GMT	https://gharpayy.com/homes/assets/plugins/css/icofont.css	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/plugins/css/icofont.css	(from https://gharpayy.com/homes/)
17:13:43	263377/263377	---M-Z	200	added ('OK')	text/css	date:Sun,%2021%20May%202023%2020:58:20%20GMT	https://gharpayy.com/homes/assets/plugins/css/uicons.css	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/plugins/css/uicons.css	(from https://gharpayy.com/homes/)
17:13:43	791/791	---M-Z	200	added ('OK')	text/css	date:Tue,%2025%20Jul%202023%2015:49:28%20GMT	https://gharpayy.com/homes/style.css	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/style.css	(from https://gharpayy.com/homes/)
17:13:44	11891/11891	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2030%20Apr%202024%2011:43:46%20GMT	https://kit.fontawesome.com/0eba685890.js	C:/Users/CP/Desktop/GharPay/AyushGharPay/kit.fontawesome.com/0eba685890.js	(from https://gharpayy.com/homes/)
17:13:45	66400/66400	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Dec%202023%2013:42:04%20GMT	https://gharpayy.com/homes/index.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/index-2.html	(from https://gharpayy.com/homes/)
17:13:45	18568/18568	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Dec%202023%2013:16:50%20GMT	https://gharpayy.com/homes/blog-details.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/blog-details.html	(from https://gharpayy.com/homes/)
17:13:45	24695/24695	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Dec%202023%2013:15:48%20GMT	https://gharpayy.com/homes/about.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/about.html	(from https://gharpayy.com/homes/)
17:13:45	29120/29120	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Dec%202023%2013:16:08%20GMT	https://gharpayy.com/homes/faq.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/faq.html	(from https://gharpayy.com/homes/)
17:13:46	76787/76787	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Dec%202023%2013:16:30%20GMT	https://gharpayy.com/homes/contact.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/contact.html	(from https://gharpayy.com/homes/)
17:13:46	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:43:48%20GMT	https://gharpayy.com/homes/href=%22https://api.whatsapp.com/send?phone=+917404489976&text=Heyy!%20GHARPAYY,%20I%20am%20looking%20for%20a%20GOOD-Flats%20in%20the%20AREA%20NEARBY	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/href=_https_/api.whatsapp.com/send6214	(from https://gharpayy.com/homes/)
17:13:46	58851/58851	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Nov%202023%2016:53:20%20GMT	https://gharpayy.com/homes/logocompany.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/logocompany.png	(from https://gharpayy.com/homes/)
17:13:46	26608/26608	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202023%2017:51:08%20GMT	https://gharpayy.com/homes/service-details.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/service-details.html	(from https://gharpayy.com/homes/)
17:13:47	114506/114506	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Nov%202023%2015:36:22%20GMT	https://gharpayy.com/homes/WhatsApp%20Image%202023-11-23%20at%2019.20.53_a60c4193.jpg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/WhatsApp%20Image%202023-11-23%20at%2019.20.53_a60c4193.jpg	(from https://gharpayy.com/homes/)
17:13:47	533/533	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Jul%202023%2000:40:22%20GMT	https://gharpayy.com/homes/assets/images/services/shape-1.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/services/shape-1.svg	(from https://gharpayy.com/homes/)
17:13:47	2238/2238	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Jul%202023%2000:40:30%20GMT	https://gharpayy.com/homes/assets/images/services/shape-2.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/services/shape-2.svg	(from https://gharpayy.com/homes/)
17:13:48	3221/3221	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Jul%202023%2000:40:40%20GMT	https://gharpayy.com/homes/assets/images/services/shape-3.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/services/shape-3.svg	(from https://gharpayy.com/homes/)
17:13:48	14512/14512	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2009:26:40%20GMT	https://gharpayy.com/homes/requirements_10645740.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/requirements_10645740.png	(from https://gharpayy.com/homes/)
17:13:48	11737/11737	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2011:29:36%20GMT	https://gharpayy.com/homes/buildings_942153.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/buildings_942153.png	(from https://gharpayy.com/homes/)
17:13:49	16113/16113	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2011:34:04%20GMT	https://gharpayy.com/homes/home_3605913.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/home_3605913.png	(from https://gharpayy.com/homes/)
17:13:49	2966/2966	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2001:05:16%20GMT	https://gharpayy.com/homes/assets/images/about-us/client/client-1.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/about-us/client/client-1.png	(from https://gharpayy.com/homes/)
17:13:49	2943/2943	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2001:05:20%20GMT	https://gharpayy.com/homes/assets/images/about-us/client/client-2.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/about-us/client/client-2.png	(from https://gharpayy.com/homes/)
17:13:49	3023/3023	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2001:05:22%20GMT	https://gharpayy.com/homes/assets/images/about-us/client/client-3.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/about-us/client/client-3.png	(from https://gharpayy.com/homes/)
17:13:50	2659/2659	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2001:05:26%20GMT	https://gharpayy.com/homes/assets/images/about-us/client/client-4.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/about-us/client/client-4.png	(from https://gharpayy.com/homes/)
17:13:50	650/650	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Jul%202023%2001:05:38%20GMT	https://gharpayy.com/homes/assets/images/about-us/more-icon.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/about-us/more-icon.svg	(from https://gharpayy.com/homes/)
17:13:51	17155/17155	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Nov%202023%2012:04:50%20GMT	https://gharpayy.com/homes/folder_2980776.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/folder_2980776.png	(from https://gharpayy.com/homes/)
17:13:52	545307/545307	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2001:05:06%20GMT	https://gharpayy.com/homes/assets/images/about-us/about-img.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/about-us/about-img.png	(from https://gharpayy.com/homes/)
17:13:52	11665/11665	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Nov%202023%2011:59:16%20GMT	https://gharpayy.com/homes/working-home_3040231.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/working-home_3040231.png	(from https://gharpayy.com/homes/)
17:13:52	19870/19870	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Nov%202023%2012:03:18%20GMT	https://gharpayy.com/homes/education_10020411.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/education_10020411.png	(from https://gharpayy.com/homes/)
17:13:53	20321/20321	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Nov%202023%2011:58:40%20GMT	https://gharpayy.com/homes/process_4149677.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/process_4149677.png	(from https://gharpayy.com/homes/)
17:13:53	19301/19301	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Nov%202023%2011:53:40%20GMT	https://gharpayy.com/homes/idea_4185245.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/idea_4185245.png	(from https://gharpayy.com/homes/)
17:13:53	19975/19975	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Nov%202023%2011:50:30%20GMT	https://gharpayy.com/homes/magic-book_3231250.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/magic-book_3231250.png	(from https://gharpayy.com/homes/)
17:13:53	15125/15125	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Nov%202023%2011:48:48%20GMT	https://gharpayy.com/homes/laptop_740721.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/laptop_740721.png	(from https://gharpayy.com/homes/)
17:13:53	26540/26540	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Nov%202023%2011:45:08%20GMT	https://gharpayy.com/homes/searching_3112970.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/searching_3112970.png	(from https://gharpayy.com/homes/)
17:13:54	13629/13629	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Nov%202023%2011:40:44%20GMT	https://gharpayy.com/homes/telephone_8030595.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/telephone_8030595.png	(from https://gharpayy.com/homes/)
17:13:54	9116/9116	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Nov%202023%2011:41:38%20GMT	https://gharpayy.com/homes/upgrade_9469957.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/upgrade_9469957.png	(from https://gharpayy.com/homes/)
17:13:54	7218/7218	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2014%20Jul%202023%2016:43:18%20GMT	https://gharpayy.com/homes/assets/images/call-action/shape-1.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/call-action/shape-1.svg	(from https://gharpayy.com/homes/)
17:13:55	7711/7711	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2014%20Jul%202023%2016:43:26%20GMT	https://gharpayy.com/homes/assets/images/call-action/shape-2.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/call-action/shape-2.svg	(from https://gharpayy.com/homes/)
17:13:55	50940/50940	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2014%20Jul%202023%2021:34:02%20GMT	https://gharpayy.com/homes/assets/images/pricing/shape-bg.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/pricing/shape-bg.svg	(from https://gharpayy.com/homes/)
17:13:55	7231/7231	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2014%20Jul%202023%2022:41:22%20GMT	https://gharpayy.com/homes/assets/images/support-highlight/icon-1.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/support-highlight/icon-1.svg	(from https://gharpayy.com/homes/)
17:13:55	21348/21348	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2014%20Jul%202023%2022:44:24%20GMT	https://gharpayy.com/homes/assets/images/support-highlight/icon-2.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/support-highlight/icon-2.svg	(from https://gharpayy.com/homes/)
17:13:56	3690/3690	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2014%20Jul%202023%2022:42:20%20GMT	https://gharpayy.com/homes/assets/images/support-highlight/icon-3.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/support-highlight/icon-3.svg	(from https://gharpayy.com/homes/)
17:13:56	3221/3221	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2014%20Jul%202023%2023:58:04%20GMT	https://gharpayy.com/homes/assets/images/what-we-do/bg-shape.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/what-we-do/bg-shape.svg	(from https://gharpayy.com/homes/)
17:13:56	69808/69808	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Nov%202023%2011:56:56%20GMT	https://gharpayy.com/homes/WhatsApp%20Image%202023-11-24%20at%2017.26.54_ee4ddc00.jpg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/WhatsApp%20Image%202023-11-24%20at%2017.26.54_ee4ddc00.jpg	(from https://gharpayy.com/homes/)
17:13:57	70198/70198	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Nov%202023%2015:36:24%20GMT	https://gharpayy.com/homes/WhatsApp%20Image%202023-11-23%20at%2019.27.58_82f3435d.jpg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/WhatsApp%20Image%202023-11-23%20at%2019.27.58_82f3435d.jpg	(from https://gharpayy.com/homes/)
17:13:57	1310085/1310085	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Jul%202023%2016:43:14%20GMT	https://gharpayy.com/homes/assets/images/call-action/bg-image.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/call-action/bg-image.png	(from https://gharpayy.com/homes/)
17:13:57	56295/56295	---M--	200	added ('OK')	image/jpeg	etag:%222e6b29278c36fa0432fa7c8b49d7e298%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/blog/blog-3.jpg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpay-solution-to-modern-housing.onrender.com/assets/img/blog/blog-3.jpg	(from https://gharpayy.com/homes/)
17:13:58	6001/6001	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2015%20Jul%202023%2000:13:40%20GMT	https://gharpayy.com/homes/assets/images/icons/calender.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/icons/calender.svg	(from https://gharpayy.com/homes/)
17:13:58	3711/3711	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2015%20Jul%202023%2000:13:42%20GMT	https://gharpayy.com/homes/assets/images/icons/comments.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/icons/comments.svg	(from https://gharpayy.com/homes/)
17:13:58	33341/33341	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202023%2017:52:08%20GMT	https://gharpayy.com/homes/blog-details1.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/blog-details1.html	(from https://gharpayy.com/homes/)
17:13:59	81508/81508	---M--	200	added ('OK')	image/jpeg	etag:%2265c391c2-13e64%22	https://www.deutschland.de/sites/default/files/styles/image_carousel_mobile/public/media/image/tdt_15052020_wie_familien_in_deutschland_leben_gemeinsam.jpg?itok=1KaBjDjQ	C:/Users/CP/Desktop/GharPay/AyushGharPay/www.deutschland.de/sites/default/files/styles/image_carousel_mobile/public/media/image/tdt_15052020_wie_familien_in_deutschland_leben_gemeinsambcb2.jpg	(from https://gharpayy.com/homes/)
17:13:59	33782/33782	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202023%2017:52:16%20GMT	https://gharpayy.com/homes/blog-details2.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/blog-details2.html	(from https://gharpayy.com/homes/)
17:14:00	35901/35901	---M--	200	added ('OK')	image/jpeg	etag:%222d5cb6ecee17f45c178e54e4e870bf5d%22	https://img.freepik.com/free-photo/buying-property-concept-man-uniform-giving-keys-black-man_1157-50916.jpg?size=626&ext=jpg&ga=GA1.1.386372595.1698019200&semt=ais	C:/Users/CP/Desktop/GharPay/AyushGharPay/img.freepik.com/free-photo/buying-property-concept-man-uniform-giving-keys-black-man_1157-50916863e.jpg	(from https://gharpayy.com/homes/)
17:14:00	33658/33658	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202023%2017:52:24%20GMT	https://gharpayy.com/homes/blog-details3.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/blog-details3.html	(from https://gharpayy.com/homes/)
17:14:01	87899/87899	---M--	200	added ('OK')	image/jpeg	etag:%2280d942b1768523cbe3d6efd235ea723d%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/blog/blog-2.jpg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpay-solution-to-modern-housing.onrender.com/assets/img/blog/blog-2.jpg	(from https://gharpayy.com/homes/)
17:14:01	33733/33733	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202023%2017:52:36%20GMT	https://gharpayy.com/homes/blog-details4.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/blog-details4.html	(from https://gharpayy.com/homes/)
17:14:02	65793/65793	---M--	200	added ('OK')	image/jpeg	etag:%2290182cad28f0634c9ca977331f278ba4%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/blog/blog-1.jpg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpay-solution-to-modern-housing.onrender.com/assets/img/blog/blog-1.jpg	(from https://gharpayy.com/homes/)
17:14:02	14828/14828	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202023%2000:50:52%20GMT	https://gharpayy.com/homes/assets/images/blog/section-shape.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/blog/section-shape.svg	(from https://gharpayy.com/homes/)
17:14:03	89503/89503	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2024%20Apr%202021%2004:51:20%20GMT	https://gharpayy.com/homes/assets/plugins/js/jquery.min.js	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/plugins/js/jquery.min.js	(from https://gharpayy.com/homes/)
17:14:04	183829/183829	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2004:41:38%20GMT	https://gharpayy.com/homes/assets/images/footer-bg.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/footer-bg.png	(from https://gharpayy.com/homes/)
17:14:04	19638/19638	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2001%20Feb%202023%2014:17:54%20GMT	https://gharpayy.com/homes/assets/plugins/js/jquery-migrate.js	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/plugins/js/jquery-migrate.js	(from https://gharpayy.com/homes/)
17:14:04	15516/15516	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20Jun%202020%2017:25:20%20GMT	https://gharpayy.com/homes/assets/plugins/js/modernizer.min.js	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/plugins/js/modernizer.min.js	(from https://gharpayy.com/homes/)
